owner,experiment,design,menu,config,n_hyperparams,era_touched,test_seen,role,duplicate_of,file,source_note,confirmed,U_select,U_test,key
T1,P-router pilot v3,R1,"M5={EW,O5,O1}","{""default"": ""SELECT-chosen"", ""margin"": 0.0, ""p1"": 1000.0}",2,SELECT+TEST,True,router,,router0923/exp/T1/results/pilot_grid_M5.csv,grid file lists U_test for every config,owner-confirmed,0.039695911021018,0.1103566594472815,P-router pilot v3/M5/R1/SELECT-chosen/0.0/1000.0
T1,P-router pilot v3,R1,"M5={EW,O5,O1}","{""default"": ""SELECT-chosen"", ""margin"": 0.01, ""p1"": 1000.0}",2,SELECT+TEST,True,router,,router0923/exp/T1/results/pilot_grid_M5.csv,grid file lists U_test for every config,owner-confirmed,0.0353769988388802,0.1127632005358048,P-router pilot v3/M5/R1/SELECT-chosen/0.01/1000.0
T1,P-router pilot v3,R1,"M5={EW,O5,O1}","{""default"": ""SELECT-chosen"", ""margin"": 0.02, ""p1"": 1000.0}",2,SELECT+TEST,True,router,,router0923/exp/T1/results/pilot_grid_M5.csv,grid file lists U_test for every config,owner-confirmed,0.0380207671909886,0.1127632005358048,P-router pilot v3/M5/R1/SELECT-chosen/0.02/1000.0
T1,P-router pilot v3,R1,"M5={EW,O5,O1}","{""default"": ""SELECT-chosen"", ""margin"": 0.05, ""p1"": 1000.0}",2,SELECT+TEST,True,router,,router0923/exp/T1/results/pilot_grid_M5.csv,grid file lists U_test for every config,owner-confirmed,0.0592266567581795,0.1127632005358048,P-router pilot v3/M5/R1/SELECT-chosen/0.05/1000.0
T1,P-router pilot v3,R2,"M5={EW,O5,O1}","{""default"": ""SELECT-chosen"", ""margin"": 0.0, ""p1"": 1.0}",2,SELECT+TEST,True,router,,router0923/exp/T1/results/pilot_grid_M5.csv,grid file lists U_test for every config,owner-confirmed,0.0597349103315681,0.0821752009815051,P-router pilot v3/M5/R2/SELECT-chosen/0.0/1.0
T1,P-router pilot v3,R2,"M5={EW,O5,O1}","{""default"": ""SELECT-chosen"", ""margin"": 0.01, ""p1"": 1.0}",2,SELECT+TEST,True,router,,router0923/exp/T1/results/pilot_grid_M5.csv,grid file lists U_test for every config,owner-confirmed,0.0596652383151079,0.0824057284393932,P-router pilot v3/M5/R2/SELECT-chosen/0.01/1.0
T1,P-router pilot v3,R2,"M5={EW,O5,O1}","{""default"": ""SELECT-chosen"", ""margin"": 0.02, ""p1"": 1.0}",2,SELECT+TEST,True,router,,router0923/exp/T1/results/pilot_grid_M5.csv,grid file lists U_test for every config,owner-confirmed,0.0594748338360773,0.0838913538897,P-router pilot v3/M5/R2/SELECT-chosen/0.02/1.0
T1,P-router pilot v3,R2,"M5={EW,O5,O1}","{""default"": ""SELECT-chosen"", ""margin"": 0.05, ""p1"": 1.0}",2,SELECT+TEST,True,router,,router0923/exp/T1/results/pilot_grid_M5.csv,grid file lists U_test for every config,owner-confirmed,0.0594051218601413,0.0886247136632647,P-router pilot v3/M5/R2/SELECT-chosen/0.05/1.0
T1,P-router pilot v3,R2,"M5={EW,O5,O1}","{""default"": ""SELECT-chosen"", ""margin"": 0.0, ""p1"": 2.0}",2,SELECT+TEST,True,router,,router0923/exp/T1/results/pilot_grid_M5.csv,grid file lists U_test for every config,owner-confirmed,0.0502310905876823,0.0903689175206161,P-router pilot v3/M5/R2/SELECT-chosen/0.0/2.0
T1,P-router pilot v3,R2,"M5={EW,O5,O1}","{""default"": ""SELECT-chosen"", ""margin"": 0.01, ""p1"": 2.0}",2,SELECT+TEST,True,router,,router0923/exp/T1/results/pilot_grid_M5.csv,grid file lists U_test for every config,owner-confirmed,0.0401101841780806,0.0928222675867635,P-router pilot v3/M5/R2/SELECT-chosen/0.01/2.0
T1,P-router pilot v3,R2,"M5={EW,O5,O1}","{""default"": ""SELECT-chosen"", ""margin"": 0.02, ""p1"": 2.0}",2,SELECT+TEST,True,router,,router0923/exp/T1/results/pilot_grid_M5.csv,grid file lists U_test for every config,owner-confirmed,0.0444886293165086,0.0942420092318544,P-router pilot v3/M5/R2/SELECT-chosen/0.02/2.0
T1,P-router pilot v3,R2,"M5={EW,O5,O1}","{""default"": ""SELECT-chosen"", ""margin"": 0.05, ""p1"": 2.0}",2,SELECT+TEST,True,router,,router0923/exp/T1/results/pilot_grid_M5.csv,grid file lists U_test for every config,owner-confirmed,0.0490196696252996,0.0932287988323613,P-router pilot v3/M5/R2/SELECT-chosen/0.05/2.0
T1,P-router pilot v3,R2,"M5={EW,O5,O1}","{""default"": ""SELECT-chosen"", ""margin"": 0.0, ""p1"": 4.0}",2,SELECT+TEST,True,router,,router0923/exp/T1/results/pilot_grid_M5.csv,grid file lists U_test for every config,owner-confirmed,0.0543218366938832,0.0914565007333007,P-router pilot v3/M5/R2/SELECT-chosen/0.0/4.0
T1,P-router pilot v3,R2,"M5={EW,O5,O1}","{""default"": ""SELECT-chosen"", ""margin"": 0.01, ""p1"": 4.0}",2,SELECT+TEST,True,router,,router0923/exp/T1/results/pilot_grid_M5.csv,grid file lists U_test for every config,owner-confirmed,0.0501256336657412,0.0897922281645972,P-router pilot v3/M5/R2/SELECT-chosen/0.01/4.0
T1,P-router pilot v3,R2,"M5={EW,O5,O1}","{""default"": ""SELECT-chosen"", ""margin"": 0.02, ""p1"": 4.0}",2,SELECT+TEST,True,router,,router0923/exp/T1/results/pilot_grid_M5.csv,grid file lists U_test for every config,owner-confirmed,0.050761760064811,0.0898625295964642,P-router pilot v3/M5/R2/SELECT-chosen/0.02/4.0
T1,P-router pilot v3,R2,"M5={EW,O5,O1}","{""default"": ""SELECT-chosen"", ""margin"": 0.05, ""p1"": 4.0}",2,SELECT+TEST,True,router,,router0923/exp/T1/results/pilot_grid_M5.csv,grid file lists U_test for every config,owner-confirmed,0.0435952456904588,0.0912476558261416,P-router pilot v3/M5/R2/SELECT-chosen/0.05/4.0
T1,P-router pilot v3,R2,"M5={EW,O5,O1}","{""default"": ""SELECT-chosen"", ""margin"": 0.0, ""p1"": 8.0}",2,SELECT+TEST,True,router,,router0923/exp/T1/results/pilot_grid_M5.csv,grid file lists U_test for every config,owner-confirmed,0.0506560561304966,0.0925232416326808,P-router pilot v3/M5/R2/SELECT-chosen/0.0/8.0
T1,P-router pilot v3,R2,"M5={EW,O5,O1}","{""default"": ""SELECT-chosen"", ""margin"": 0.01, ""p1"": 8.0}",2,SELECT+TEST,True,router,,router0923/exp/T1/results/pilot_grid_M5.csv,grid file lists U_test for every config,owner-confirmed,0.0402680083255762,0.0931885693192356,P-router pilot v3/M5/R2/SELECT-chosen/0.01/8.0
T1,P-router pilot v3,R2,"M5={EW,O5,O1}","{""default"": ""SELECT-chosen"", ""margin"": 0.02, ""p1"": 8.0}",2,SELECT+TEST,True,router,,router0923/exp/T1/results/pilot_grid_M5.csv,grid file lists U_test for every config,owner-confirmed,0.0382991894277184,0.0922881092464056,P-router pilot v3/M5/R2/SELECT-chosen/0.02/8.0
T1,P-router pilot v3,R2,"M5={EW,O5,O1}","{""default"": ""SELECT-chosen"", ""margin"": 0.05, ""p1"": 8.0}",2,SELECT+TEST,True,router,,router0923/exp/T1/results/pilot_grid_M5.csv,grid file lists U_test for every config,owner-confirmed,0.028946886348014,0.0925697481704789,P-router pilot v3/M5/R2/SELECT-chosen/0.05/8.0
T1,P-router pilot v1,R1,"M3={O1,O2,O3}","{""default"": ""O1"", ""margin"": 0.0, ""p1"": 1.0}",2,SELECT+TEST,True,router,P-router pilot v2/M3/R1/1.0/0.0,router0923/exp/T1/results/pilot_summary_v1_defaultO1.csv,grid reconstructed from t1_router_pilot.py (grid csv overwritten by v3); grid computed U_test for all configs,owner-confirmed,,,P-router pilot v1/M3/R1/O1/0.0/1.0
T1,P-router pilot v1,R1,"M3={O1,O2,O3}","{""default"": ""O1"", ""margin"": 0.01, ""p1"": 1.0}",2,SELECT+TEST,True,router,P-router pilot v2/M3/R1/1.0/0.01,router0923/exp/T1/results/pilot_summary_v1_defaultO1.csv,grid reconstructed from t1_router_pilot.py (grid csv overwritten by v3); grid computed U_test for all configs,owner-confirmed,,,P-router pilot v1/M3/R1/O1/0.01/1.0
T1,P-router pilot v1,R1,"M3={O1,O2,O3}","{""default"": ""O1"", ""margin"": 0.02, ""p1"": 1.0}",2,SELECT+TEST,True,router,P-router pilot v2/M3/R1/1.0/0.02,router0923/exp/T1/results/pilot_summary_v1_defaultO1.csv,grid reconstructed from t1_router_pilot.py (grid csv overwritten by v3); grid computed U_test for all configs,owner-confirmed,,,P-router pilot v1/M3/R1/O1/0.02/1.0
T1,P-router pilot v1,R1,"M3={O1,O2,O3}","{""default"": ""O1"", ""margin"": 0.05, ""p1"": 1.0}",2,SELECT+TEST,True,router,P-router pilot v2/M3/R1/1.0/0.05,router0923/exp/T1/results/pilot_summary_v1_defaultO1.csv,grid reconstructed from t1_router_pilot.py (grid csv overwritten by v3); grid computed U_test for all configs,owner-confirmed,,,P-router pilot v1/M3/R1/O1/0.05/1.0
T1,P-router pilot v1,R1,"M3={O1,O2,O3}","{""default"": ""O1"", ""margin"": 0.0, ""p1"": 10.0}",2,SELECT+TEST,True,router,P-router pilot v2/M3/R1/10.0/0.0,router0923/exp/T1/results/pilot_summary_v1_defaultO1.csv,grid reconstructed from t1_router_pilot.py (grid csv overwritten by v3); grid computed U_test for all configs,owner-confirmed,,,P-router pilot v1/M3/R1/O1/0.0/10.0
T1,P-router pilot v1,R1,"M3={O1,O2,O3}","{""default"": ""O1"", ""margin"": 0.01, ""p1"": 10.0}",2,SELECT+TEST,True,router,P-router pilot v2/M3/R1/10.0/0.01,router0923/exp/T1/results/pilot_summary_v1_defaultO1.csv,grid reconstructed from t1_router_pilot.py (grid csv overwritten by v3); grid computed U_test for all configs,owner-confirmed,,,P-router pilot v1/M3/R1/O1/0.01/10.0
T1,P-router pilot v1,R1,"M3={O1,O2,O3}","{""default"": ""O1"", ""margin"": 0.02, ""p1"": 10.0}",2,SELECT+TEST,True,router,P-router pilot v2/M3/R1/10.0/0.02,router0923/exp/T1/results/pilot_summary_v1_defaultO1.csv,grid reconstructed from t1_router_pilot.py (grid csv overwritten by v3); grid computed U_test for all configs,owner-confirmed,,,P-router pilot v1/M3/R1/O1/0.02/10.0
T1,P-router pilot v1,R1,"M3={O1,O2,O3}","{""default"": ""O1"", ""margin"": 0.05, ""p1"": 10.0}",2,SELECT+TEST,True,router,P-router pilot v2/M3/R1/10.0/0.05,router0923/exp/T1/results/pilot_summary_v1_defaultO1.csv,grid reconstructed from t1_router_pilot.py (grid csv overwritten by v3); grid computed U_test for all configs,owner-confirmed,,,P-router pilot v1/M3/R1/O1/0.05/10.0
T1,P-router pilot v1,R1,"M3={O1,O2,O3}","{""default"": ""O1"", ""margin"": 0.0, ""p1"": 100.0}",2,SELECT+TEST,True,router,P-router pilot v2/M3/R1/100.0/0.0,router0923/exp/T1/results/pilot_summary_v1_defaultO1.csv,grid reconstructed from t1_router_pilot.py (grid csv overwritten by v3); grid computed U_test for all configs,owner-confirmed,,,P-router pilot v1/M3/R1/O1/0.0/100.0
T1,P-router pilot v1,R1,"M3={O1,O2,O3}","{""default"": ""O1"", ""margin"": 0.01, ""p1"": 100.0}",2,SELECT+TEST,True,router,P-router pilot v2/M3/R1/100.0/0.01,router0923/exp/T1/results/pilot_summary_v1_defaultO1.csv,grid reconstructed from t1_router_pilot.py (grid csv overwritten by v3); grid computed U_test for all configs,owner-confirmed,,,P-router pilot v1/M3/R1/O1/0.01/100.0
T1,P-router pilot v1,R1,"M3={O1,O2,O3}","{""default"": ""O1"", ""margin"": 0.02, ""p1"": 100.0}",2,SELECT+TEST,True,router,P-router pilot v2/M3/R1/100.0/0.02,router0923/exp/T1/results/pilot_summary_v1_defaultO1.csv,grid reconstructed from t1_router_pilot.py (grid csv overwritten by v3); grid computed U_test for all configs,owner-confirmed,,,P-router pilot v1/M3/R1/O1/0.02/100.0
T1,P-router pilot v1,R1,"M3={O1,O2,O3}","{""default"": ""O1"", ""margin"": 0.05, ""p1"": 100.0}",2,SELECT+TEST,True,router,P-router pilot v2/M3/R1/100.0/0.05,router0923/exp/T1/results/pilot_summary_v1_defaultO1.csv,grid reconstructed from t1_router_pilot.py (grid csv overwritten by v3); grid computed U_test for all configs,owner-confirmed,,,P-router pilot v1/M3/R1/O1/0.05/100.0
T1,P-router pilot v1,R1,"M3={O1,O2,O3}","{""default"": ""O1"", ""margin"": 0.0, ""p1"": 1000.0}",2,SELECT+TEST,True,router,P-router pilot v2/M3/R1/1000.0/0.0,router0923/exp/T1/results/pilot_summary_v1_defaultO1.csv,grid reconstructed from t1_router_pilot.py (grid csv overwritten by v3); grid computed U_test for all configs,owner-confirmed,,,P-router pilot v1/M3/R1/O1/0.0/1000.0
T1,P-router pilot v1,R1,"M3={O1,O2,O3}","{""default"": ""O1"", ""margin"": 0.01, ""p1"": 1000.0}",2,SELECT+TEST,True,router,P-router pilot v2/M3/R1/1000.0/0.01,router0923/exp/T1/results/pilot_summary_v1_defaultO1.csv,grid reconstructed from t1_router_pilot.py (grid csv overwritten by v3); grid computed U_test for all configs,owner-confirmed,,,P-router pilot v1/M3/R1/O1/0.01/1000.0
T1,P-router pilot v1,R1,"M3={O1,O2,O3}","{""default"": ""O1"", ""margin"": 0.02, ""p1"": 1000.0}",2,SELECT+TEST,True,router,P-router pilot v2/M3/R1/1000.0/0.02,router0923/exp/T1/results/pilot_summary_v1_defaultO1.csv,grid reconstructed from t1_router_pilot.py (grid csv overwritten by v3); grid computed U_test for all configs,owner-confirmed,,,P-router pilot v1/M3/R1/O1/0.02/1000.0
T1,P-router pilot v1,R1,"M3={O1,O2,O3}","{""default"": ""O1"", ""margin"": 0.05, ""p1"": 1000.0}",2,SELECT+TEST,True,router,P-router pilot v2/M3/R1/1000.0/0.05,router0923/exp/T1/results/pilot_summary_v1_defaultO1.csv,grid reconstructed from t1_router_pilot.py (grid csv overwritten by v3); grid computed U_test for all configs,owner-confirmed,,,P-router pilot v1/M3/R1/O1/0.05/1000.0
T1,P-router pilot v1,R2,"M3={O1,O2,O3}","{""default"": ""O1"", ""margin"": 0.0, ""p1"": 1}",2,SELECT+TEST,True,router,P-router pilot v2/M3/R2/1/0.0,router0923/exp/T1/results/pilot_summary_v1_defaultO1.csv,grid reconstructed from t1_router_pilot.py (grid csv overwritten by v3); grid computed U_test for all configs,owner-confirmed,,,P-router pilot v1/M3/R2/O1/0.0/1
T1,P-router pilot v1,R2,"M3={O1,O2,O3}","{""default"": ""O1"", ""margin"": 0.01, ""p1"": 1}",2,SELECT+TEST,True,router,P-router pilot v2/M3/R2/1/0.01,router0923/exp/T1/results/pilot_summary_v1_defaultO1.csv,grid reconstructed from t1_router_pilot.py (grid csv overwritten by v3); grid computed U_test for all configs,owner-confirmed,,,P-router pilot v1/M3/R2/O1/0.01/1
T1,P-router pilot v1,R2,"M3={O1,O2,O3}","{""default"": ""O1"", ""margin"": 0.02, ""p1"": 1}",2,SELECT+TEST,True,router,P-router pilot v2/M3/R2/1/0.02,router0923/exp/T1/results/pilot_summary_v1_defaultO1.csv,grid reconstructed from t1_router_pilot.py (grid csv overwritten by v3); grid computed U_test for all configs,owner-confirmed,,,P-router pilot v1/M3/R2/O1/0.02/1
T1,P-router pilot v1,R2,"M3={O1,O2,O3}","{""default"": ""O1"", ""margin"": 0.05, ""p1"": 1}",2,SELECT+TEST,True,router,P-router pilot v2/M3/R2/1/0.05,router0923/exp/T1/results/pilot_summary_v1_defaultO1.csv,grid reconstructed from t1_router_pilot.py (grid csv overwritten by v3); grid computed U_test for all configs,owner-confirmed,,,P-router pilot v1/M3/R2/O1/0.05/1
T1,P-router pilot v1,R2,"M3={O1,O2,O3}","{""default"": ""O1"", ""margin"": 0.0, ""p1"": 2}",2,SELECT+TEST,True,router,P-router pilot v2/M3/R2/2/0.0,router0923/exp/T1/results/pilot_summary_v1_defaultO1.csv,grid reconstructed from t1_router_pilot.py (grid csv overwritten by v3); grid computed U_test for all configs,owner-confirmed,,,P-router pilot v1/M3/R2/O1/0.0/2
T1,P-router pilot v1,R2,"M3={O1,O2,O3}","{""default"": ""O1"", ""margin"": 0.01, ""p1"": 2}",2,SELECT+TEST,True,router,P-router pilot v2/M3/R2/2/0.01,router0923/exp/T1/results/pilot_summary_v1_defaultO1.csv,grid reconstructed from t1_router_pilot.py (grid csv overwritten by v3); grid computed U_test for all configs,owner-confirmed,,,P-router pilot v1/M3/R2/O1/0.01/2
T1,P-router pilot v1,R2,"M3={O1,O2,O3}","{""default"": ""O1"", ""margin"": 0.02, ""p1"": 2}",2,SELECT+TEST,True,router,P-router pilot v2/M3/R2/2/0.02,router0923/exp/T1/results/pilot_summary_v1_defaultO1.csv,grid reconstructed from t1_router_pilot.py (grid csv overwritten by v3); grid computed U_test for all configs,owner-confirmed,,,P-router pilot v1/M3/R2/O1/0.02/2
T1,P-router pilot v1,R2,"M3={O1,O2,O3}","{""default"": ""O1"", ""margin"": 0.05, ""p1"": 2}",2,SELECT+TEST,True,router,P-router pilot v2/M3/R2/2/0.05,router0923/exp/T1/results/pilot_summary_v1_defaultO1.csv,grid reconstructed from t1_router_pilot.py (grid csv overwritten by v3); grid computed U_test for all configs,owner-confirmed,,,P-router pilot v1/M3/R2/O1/0.05/2
T1,P-router pilot v1,R2,"M3={O1,O2,O3}","{""default"": ""O1"", ""margin"": 0.0, ""p1"": 4}",2,SELECT+TEST,True,router,P-router pilot v2/M3/R2/4/0.0,router0923/exp/T1/results/pilot_summary_v1_defaultO1.csv,grid reconstructed from t1_router_pilot.py (grid csv overwritten by v3); grid computed U_test for all configs,owner-confirmed,,,P-router pilot v1/M3/R2/O1/0.0/4
T1,P-router pilot v1,R2,"M3={O1,O2,O3}","{""default"": ""O1"", ""margin"": 0.01, ""p1"": 4}",2,SELECT+TEST,True,router,P-router pilot v2/M3/R2/4/0.01,router0923/exp/T1/results/pilot_summary_v1_defaultO1.csv,grid reconstructed from t1_router_pilot.py (grid csv overwritten by v3); grid computed U_test for all configs,owner-confirmed,,,P-router pilot v1/M3/R2/O1/0.01/4
T1,P-router pilot v1,R2,"M3={O1,O2,O3}","{""default"": ""O1"", ""margin"": 0.02, ""p1"": 4}",2,SELECT+TEST,True,router,P-router pilot v2/M3/R2/4/0.02,router0923/exp/T1/results/pilot_summary_v1_defaultO1.csv,grid reconstructed from t1_router_pilot.py (grid csv overwritten by v3); grid computed U_test for all configs,owner-confirmed,,,P-router pilot v1/M3/R2/O1/0.02/4
T1,P-router pilot v1,R2,"M3={O1,O2,O3}","{""default"": ""O1"", ""margin"": 0.05, ""p1"": 4}",2,SELECT+TEST,True,router,P-router pilot v2/M3/R2/4/0.05,router0923/exp/T1/results/pilot_summary_v1_defaultO1.csv,grid reconstructed from t1_router_pilot.py (grid csv overwritten by v3); grid computed U_test for all configs,owner-confirmed,,,P-router pilot v1/M3/R2/O1/0.05/4
T1,P-router pilot v1,R2,"M3={O1,O2,O3}","{""default"": ""O1"", ""margin"": 0.0, ""p1"": 8}",2,SELECT+TEST,True,router,P-router pilot v2/M3/R2/8/0.0,router0923/exp/T1/results/pilot_summary_v1_defaultO1.csv,grid reconstructed from t1_router_pilot.py (grid csv overwritten by v3); grid computed U_test for all configs,owner-confirmed,,,P-router pilot v1/M3/R2/O1/0.0/8
T1,P-router pilot v1,R2,"M3={O1,O2,O3}","{""default"": ""O1"", ""margin"": 0.01, ""p1"": 8}",2,SELECT+TEST,True,router,P-router pilot v2/M3/R2/8/0.01,router0923/exp/T1/results/pilot_summary_v1_defaultO1.csv,grid reconstructed from t1_router_pilot.py (grid csv overwritten by v3); grid computed U_test for all configs,owner-confirmed,,,P-router pilot v1/M3/R2/O1/0.01/8
T1,P-router pilot v1,R2,"M3={O1,O2,O3}","{""default"": ""O1"", ""margin"": 0.02, ""p1"": 8}",2,SELECT+TEST,True,router,P-router pilot v2/M3/R2/8/0.02,router0923/exp/T1/results/pilot_summary_v1_defaultO1.csv,grid reconstructed from t1_router_pilot.py (grid csv overwritten by v3); grid computed U_test for all configs,owner-confirmed,,,P-router pilot v1/M3/R2/O1/0.02/8
T1,P-router pilot v1,R2,"M3={O1,O2,O3}","{""default"": ""O1"", ""margin"": 0.05, ""p1"": 8}",2,SELECT+TEST,True,router,P-router pilot v2/M3/R2/8/0.05,router0923/exp/T1/results/pilot_summary_v1_defaultO1.csv,grid reconstructed from t1_router_pilot.py (grid csv overwritten by v3); grid computed U_test for all configs,owner-confirmed,,,P-router pilot v1/M3/R2/O1/0.05/8
T1,P-router pilot v1,R1,"M4={O1,O2,O3,EW}","{""default"": ""O1"", ""margin"": 0.0, ""p1"": 1.0}",2,SELECT+TEST,True,router,,router0923/exp/T1/results/pilot_summary_v1_defaultO1.csv,grid reconstructed from t1_router_pilot.py (grid csv overwritten by v3); grid computed U_test for all configs,owner-confirmed,,,P-router pilot v1/M4/R1/O1/0.0/1.0
T1,P-router pilot v1,R1,"M4={O1,O2,O3,EW}","{""default"": ""O1"", ""margin"": 0.01, ""p1"": 1.0}",2,SELECT+TEST,True,router,,router0923/exp/T1/results/pilot_summary_v1_defaultO1.csv,grid reconstructed from t1_router_pilot.py (grid csv overwritten by v3); grid computed U_test for all configs,owner-confirmed,,,P-router pilot v1/M4/R1/O1/0.01/1.0
T1,P-router pilot v1,R1,"M4={O1,O2,O3,EW}","{""default"": ""O1"", ""margin"": 0.02, ""p1"": 1.0}",2,SELECT+TEST,True,router,,router0923/exp/T1/results/pilot_summary_v1_defaultO1.csv,grid reconstructed from t1_router_pilot.py (grid csv overwritten by v3); grid computed U_test for all configs,owner-confirmed,,,P-router pilot v1/M4/R1/O1/0.02/1.0
T1,P-router pilot v1,R1,"M4={O1,O2,O3,EW}","{""default"": ""O1"", ""margin"": 0.05, ""p1"": 1.0}",2,SELECT+TEST,True,router,,router0923/exp/T1/results/pilot_summary_v1_defaultO1.csv,grid reconstructed from t1_router_pilot.py (grid csv overwritten by v3); grid computed U_test for all configs,owner-confirmed,,,P-router pilot v1/M4/R1/O1/0.05/1.0
T1,P-router pilot v1,R1,"M4={O1,O2,O3,EW}","{""default"": ""O1"", ""margin"": 0.0, ""p1"": 10.0}",2,SELECT+TEST,True,router,,router0923/exp/T1/results/pilot_summary_v1_defaultO1.csv,grid reconstructed from t1_router_pilot.py (grid csv overwritten by v3); grid computed U_test for all configs,owner-confirmed,,,P-router pilot v1/M4/R1/O1/0.0/10.0
T1,P-router pilot v1,R1,"M4={O1,O2,O3,EW}","{""default"": ""O1"", ""margin"": 0.01, ""p1"": 10.0}",2,SELECT+TEST,True,router,,router0923/exp/T1/results/pilot_summary_v1_defaultO1.csv,grid reconstructed from t1_router_pilot.py (grid csv overwritten by v3); grid computed U_test for all configs,owner-confirmed,,,P-router pilot v1/M4/R1/O1/0.01/10.0
T1,P-router pilot v1,R1,"M4={O1,O2,O3,EW}","{""default"": ""O1"", ""margin"": 0.02, ""p1"": 10.0}",2,SELECT+TEST,True,router,,router0923/exp/T1/results/pilot_summary_v1_defaultO1.csv,grid reconstructed from t1_router_pilot.py (grid csv overwritten by v3); grid computed U_test for all configs,owner-confirmed,,,P-router pilot v1/M4/R1/O1/0.02/10.0
